ID,Final Influence Score
326,0.60693862827716
327,0.07973359293745247
328,0.08231134312004662
329,0.6927003224009103
330,0.11270884263523095
331,0.6857473604440691
332,0.17290636915788982
333,0.8958256185064501
334,0.10937554107114161
335,0.7738305932835865
336,0.12881123573964887
337,0.09742166308369987
338,0.1608254222660384
339,0.8991766492856565
340,0.676471594930437
341,0.06177411603206098
342,0.05340967316918552
343,0.7956455277869077
344,0.2879430808020318
345,0.39932587552579685
346,0.5411091516015627
347,0.8472678399563935
348,0.7526841774785911
349,0.7458397010133759
350,0.6030088297656153
351,0.212163350374323
352,0.809305758725201
353,0.8556555468614502
354,0.1751918355679976
355,0.18076366404343558
356,0.8859420082661495
357,0.27311613759150677
358,0.16034038851937243
359,0.14777812287792336
360,0.7540660901305221
361,0.22679080329979173
362,0.5382631800976658
363,0.7854332148870573
364,0.38390696439185185
365,0.06709277668016905
366,0.14552575973997628
367,0.09778803204163655
368,0.6954175210222533
369,0.7030706565643592
370,0.10856424263097242
371,0.1318690840149454
372,0.6747095111096046
373,0.0
374,0.737582577092899
375,0.6430827878518124
376,0.7949894653485559
377,0.14087021617754164
378,0.7375530538743484
379,0.3667252205544987
380,0.1067197044416543
381,0.6928422848533253
382,0.066895230126639
383,0.1482468208547068
384,0.5672211861094123
385,0.4924767589859969
386,0.7599546642434272
387,0.11128017397264628
388,0.8299438928259233
389,0.6556302977636213
390,0.816225205226067
391,0.06200840216164419
392,0.10170562678599565
393,0.6800572605249589
394,0.875792237898799
395,0.7869389192371965
396,0.5653065512862803
397,0.155991127795029
398,0.24815855525244435
399,0.12074245872799222
400,0.07983210279585656
401,0.279741591834353
402,0.16869928628612524
403,0.06472473751258229
404,0.08666861612589621
405,0.18967225466687554
406,0.8287945771455707
407,0.845360671964013
408,0.14626659438886852
409,0.3868801534216177
410,0.6817105971035626
411,0.566390125204083
412,0.7993618857474807
413,0.14853633417942974
414,0.46812128413124027
415,0.3517404425024104
416,0.20832701763156858
417,0.6372835044108569
418,0.01381407231738413
419,0.1994139294955306
420,0.6740210339455739
421,0.6919999536732091
422,0.5764222313710248
423,0.22517597878082363
424,0.6141648925824763
425,0.6852368777021791
426,0.609608322101052
427,0.6313622802655214
428,0.7244243280950249
429,0.7700580379918014
430,0.09237607947357163
431,0.14141328738879638
432,0.8606106472892436
433,0.10531456857589427
434,0.12695084664359574
435,0.8003037476050374
436,0.26354125011103324
437,0.6137315854795433
438,0.10594213969714966
439,0.860082062631877
440,0.7639144451086866
441,0.04959240619942981
442,0.47479045170483286
443,1.0
444,0.011227964471740043
445,0.9246773281605565
446,0.5969994391746865
447,0.058374493190112314
448,0.5867779423776431
449,0.1485930956678232
450,0.08145404689214825
451,0.0
452,0.6138938868484423
453,0.05811001871975563
454,0.6644983352930773
455,0.057396691553465884
456,0.46745623854721746
457,0.11762377513938804
458,0.17232699276208502
459,0.10333460274547668
460,0.5531865727003624
461,0.5369165315596502
462,0.7660328737421471
463,0.2127466134207791
464,0.08245633808031011
465,0.44408491762231533
466,0.4913145736419497
467,0.0815548739127483
468,0.8070460077066759
469,0.12624450532073328
470,0.11528706737992217
471,0.7920627203660522
472,0.8683596080571365
473,0.5603525100475328
474,0.0
475,0.6986856582218408
476,0.1587785596493534
477,0.6486219566309988
478,0.6118895652752281
479,0.254648198534638
480,0.6246768722332847
481,0.6337406947886859
482,0.6858491384314809
483,0.08463119936282143
484,0.7424495523935672
485,0.5811305684075554
486,0.458273769250605
487,0.07027482466798451
488,0.39361416086950735
489,0.8057011523236384
490,0.15252850878159213
491,0.06534756330546132
492,0.05431410353477578
493,0.16597989275581876
494,0.6347820892762721
495,0.848611881159983
496,0.0
497,0.1567929079290199
498,0.12973276946853407
499,0.5981352487976452
500,0.06314581852800888
501,0.10187369979221877
502,0.6615430695450426
503,0.1189797582507226
504,0.09595697852582191
505,0.06825453903741335
506,0.6850514675613284
507,0.064980020900614
508,0.686566149016604
509,0.6354907109108607
510,0.1703207614449001
511,0.8294119186587554
512,0.23691992522157562
513,0.6325227264284243
514,0.08895592063294439
515,0.20606443770895588
516,0.09781793342848005
517,0.665593850020245
518,0.8938248518842735
519,0.04615309171804466
520,0.12734368563229914
521,0.34689716595059733
522,0.6091112469734523
523,0.13147528046696744
524,0.603240648039151
525,0.15983779245083202
526,0.10781053624881426
527,0.37585130642737813
528,0.10894507975527784
529,0.078370695728045
530,0.7898780686835751
531,0.04103965370088636
532,0.09165161623052542
533,0.1162499548212027
534,0.09767081101592134
535,0.6868671100269244
536,0.08943976344070659
537,0.15775290079221688
538,0.18215601245259444
539,0.21324474013915584
540,0.6261874506349061
541,0.6830867057236438
542,0.06789286682186468
543,0.17138324852243608
544,0.20007032388924328
545,0.8386091504556186
546,0.07668432318572255
547,0.5942510360801367
548,0.09442071675995406
549,0.07505374263696851
550,0.11750690004774017
551,0.6317033519333541
552,0.7289521892995725
553,0.7694098447719666
554,0.6572289976718708
555,0.653289847138802
556,0.3277304951645528
557,0.15632225462440896
558,0.6331812056716646
559,0.16635056919347163
560,0.5976621741310755
561,0.07269152048247957
562,0.48650425402729974
563,0.0
564,0.3137905291209642
565,0.5885820188244197
566,0.037287975439772914
567,0.05386555037361093
568,0.1669690798807676
569,0.6322928264071919
570,0.15835962117483382
571,0.8058825264862539
572,0.19634932673180616
573,0.0
574,0.8446752888930547
575,0.19180595637840808
576,0.6389760406498488
577,0.3699947762881752
578,0.12062446653130116
579,0.4963793343033041
580,0.023954072931644393
581,0.16137531520628212
582,0.06585434965085296
583,0.2581536470846762
584,0.24239021118647575
585,0.2737413201154717
586,0.20097853064269472
587,0.10492055323763655
588,0.07290710496486169
589,0.09399336756225107
590,0.5982286946042528
591,0.1379818563379035
592,0.09589026513784127
593,0.6174994894667147
594,0.6904881194032946
595,0.10599083433226447
596,0.1079432858111738
597,0.12816284519236631
598,0.12731480550998342
599,0.7402678491514085
600,0.9040484886658875
601,0.6195824574378948
602,0.07568445874851337
603,0.0
604,0.6566120321091427
605,0.10862836319491503
606,0.12663995946089313
607,0.08223585529925165
608,0.12170906273773258
609,0.6538592785871638
610,0.6096621685655954
611,0.23098644913218092
612,0.10206746759172836
613,0.6338562830023875
614,0.10507659766469568
615,0.01769532175331401
616,0.6532096191702692
617,0.04883047490679873
618,0.07916115488725672
619,0.07877328179971488
620,0.0686770181712506
621,0.13771722239612966
622,0.0834400459791127
623,0.06551340815128665
624,0.1264258665721587
625,0.7674537590490205
626,0.838812501189655
627,0.031152768542654002
628,0.08709933243606366
629,0.6637663885285867
630,0.0
631,0.2885856341115664
632,0.6555743792245534
633,0.19403832534666432
634,0.6316041067396978
635,0.6032908182374328
636,0.655994876486274
637,0.7914377748349579
638,0.20884197488942474
639,0.0
640,0.058293374482572435
641,0.6663719691471288
642,0.22500165090217195
643,0.1300252701929024
644,0.6229511909045407
645,0.0669454252815655
646,0.6603701535718365
647,0.0
648,0.10396511324611829
649,0.14746274662207542
650,0.15418725883814283
651,0.20620645487572725
652,0.6248429442529297
653,0.08262907790426016
654,0.1167252476949121
655,0.6247840395743347
656,0.05300487159848602
657,0.07227956724189466
658,0.18164404143788743
659,0.23149606967484399
660,0.8370289288679227
661,0.0891724853590502
662,0.14431417717034428
663,0.8076472213207722
664,0.0902233770414329
665,0.5274955173194498
666,0.018305308092662176
667,0.6733212105658799
668,0.6385904348814548
669,0.486412447832036
670,0.1411280286459744
671,0.5652572765399111
672,0.6073083947031424
673,0.15142192664217918
674,0.1437001438565758
675,0.814168719584079
676,0.02938713088089956
677,0.0
678,0.09959226256970127
679,0.34290380998409026
680,0.662178383254935
681,0.09517022387994767
682,0.11465696221354588
683,0.14745925331969706
684,0.8040348629971135
685,0.48229600853481763
686,0.8744115988888546
687,0.17939149296351198
688,0.16024319390747532
689,0.8443307680939451
690,0.04322683671840424
691,0.5945513639258417
692,0.6742000430460302
693,0.6465328044847243
694,0.09532744148767597
695,0.7327447407238217
696,0.5612577195320179
697,0.6562303440855819
698,0.0
699,0.0
700,0.11930134842815998
701,0.6911949531314321
702,0.06365931988176893
703,0.37080607473409083
704,0.6380695347226539
705,0.1248877189934885
706,0.8023235048548116
707,0.07704397819249398
708,0.16964887776295257
709,0.3407753109899992
710,0.07807845062547242
711,0.6451257100426493
712,0.7651022237242338
713,0.0
714,0.34716160718274053
715,0.8475898966641022
716,0.6186098872740007
717,0.6240782458341358
718,0.6085851271364937
719,0.15913756434791793
720,0.12581396044844173
721,0.16775196564670397
722,0.024722880628476135
723,0.4410431624576689
724,0.6570046145268682
725,0.7941647934900669
726,0.09196618298534637
727,0.3367765413964143
728,0.1121670825378901
729,0.13739818717240432
730,0.6960417853399663
731,0.33901904304182634
732,0.15509282604975905
733,0.8022961792995333
734,0.29635438640844464
735,0.11705609837957792
736,0.12407592200056416
737,0.07015888922013197
738,0.6476474392209042
739,0.6353348079252177
740,0.1542160190691113
741,0.12268846287555718
742,0.5066331469132794
743,0.5705695450137525
744,0.11474679063463544
745,0.10477835144193731
746,0.5996539139490626
747,0.25083734618543835
748,0.08951816961800008
749,0.10470504648588103
750,0.6959560273326086
751,0.4555844680838484
752,0.6512507360669118
753,0.6497873581330462
754,0.1522000433374831
755,0.04837890270922843
756,0.8213945792960884
757,0.0
758,0.5961804898607224
759,0.880489036226481
760,0.16347219530272689
761,0.64603256141687
762,0.05162073414733387
763,0.6112450229133781
764,0.678070430196279
765,0.21377787001904253
766,0.07175283333178656
767,0.13453966741994888
768,0.1784051865544734
769,0.07531494676061784
770,0.6401102209361103
771,0.5682542959344341
772,0.08771995348777367
773,0.0732946723995832
774,0.10840809652790084
775,0.8072375421146207
776,0.6169242274760387
777,0.06178631504945137
778,0.0
779,0.6677782475130889
780,0.7117306299098787
781,0.6093400101978168
782,0.6142689322643615
783,0.10830171402905758
784,0.6565961908209388
785,0.8493405389976103
786,0.10132053720432871
787,0.0
788,0.10230499492030332
789,0.09016891486900602
790,0.08079230313011593
791,0.04283863144328745
792,0.05105502055660527
793,0.36226522134840705
794,0.05096424816188069
795,0.6816924036427467
796,0.6462987422072921
797,0.2607286983175042
798,0.8296313247022862
799,0.8612470361654665
800,0.12446888191481453
801,0.58180838663132
802,0.6759079843157854
803,0.3205395419302534
804,0.6657323186426316
805,0.0
806,0.6402681695152279
807,0.41960717629123984
808,0.055528590339771616
809,0.5441740121977146
810,0.10054929921295408
811,0.8734312814706202
812,0.049933759901159114
813,0.07938069078188614
814,0.643466695369189
815,0.08010464531614742
816,0.6189338011632326
817,0.18193900896945203
818,0.6968279353733584
819,0.08079995559505171
820,0.09088385888500872
821,0.5888831643382801
822,0.2724890232425403
823,0.4412208822247367
824,0.4432713377358744
825,0.07575219812459272
826,0.5500964059223237
827,0.22883545118564264
828,0.4839372694934851
829,0.1545931024574307
830,0.2746262333147956
831,0.6938235752009441
832,0.7847308173132692
833,0.18312566904343053
834,0.670121606514881
835,0.22188923541010802
836,0.11390419562105841
837,0.1579485983647228
838,0.8860673013953637
839,0.6748963453042214
840,0.0
841,0.046012093975117435
842,0.11124865276021834
843,0.6319900697646172
844,0.0684227022488344
845,0.04790453896280003
846,0.0946314965732672
847,0.08535780963849166
848,0.6232231695339769
849,0.2211039309558414
850,0.6638607263447438
851,0.5192617825941168
852,0.14771858998502907
853,0.6761819324211666
854,0.21547190294322632
855,0.0922179656855095
856,0.6217557097041073
857,0.6935667296479844
858,0.6476675629890396
859,0.912876778917159
860,0.3574315508961991
861,0.6588084071228268
862,0.15261685540989883
863,0.48803206974018937
864,0.19623251545508597
865,0.6077426069781637
866,0.0
867,0.2014983399678647
868,0.0
869,0.0
870,0.5490949600265018
871,0.0
872,0.6421596828052663
873,0.30416484371677505
874,0.14795121810223322
875,0.08849806008111744
876,0.0
877,0.1359256944676429
878,0.45537075278249045
879,0.6013568247722194
880,0.8871909947581904
881,0.417068415722132
882,0.6591837524639015
883,0.6429828020237602
884,0.68410523872906
885,0.0630439367078916
886,0.8390443314689378
887,0.98725717858526
888,0.26734031473671466
889,0.7076305790318609
890,0.1436988475034056
891,0.21154842863344508
892,0.38095456151789225
893,0.5527767607429259
894,0.8285579440063942
895,0.6814773232034173
896,0.2458288850616434
897,0.07555845685050488
898,0.187491065674313
899,0.6366165450008467
900,0.012819963970858439
901,0.7916005190936868
902,0.7071433137282537
903,0.09913333913308547
904,0.6227289521182837
905,0.862638996067427
906,0.8259401665663435
907,0.15411430221376782
908,0.03107715165641614
909,0.638456656259214
910,0.0
911,0.11340517501975739
912,0.7643226156240173
913,0.8018609854283234
914,0.07354370097129204
915,0.2992283047224608
916,0.20284172836361503
917,0.08019121488897046
918,0.8345640601209827
919,0.21442076674531713
920,0.6588867523759194
921,0.0
922,0.07773341949482837
923,0.3585438949922653
924,0.150459659190939
925,0.8462463977669035
926,0.6402546456093234
927,0.6799773329001162
928,0.6191761359689882
929,0.6170832422021915
930,0.6329800031077328
931,0.10836170259920064
932,0.10051304617334539
933,0.8319668742785988
934,0.8581188587186854
935,0.13828770862998885
936,0.31920411938057075
937,0.03357169619099859
938,0.6577701573740862
939,0.4451683974236789
940,0.07769127618123839
941,0.07635796151405733
942,0.6145191524463667
943,0.7971779019167069
944,0.0
945,0.09518771321662534
946,0.22382841397479358
947,0.7840449011602519
948,0.10242992160836234
949,0.03897478704051002
950,0.10974143639232015
951,0.6001205411742077
952,0.13649269805118863
953,0.5628302989192842
954,0.06384997861107689
955,0.6759837331493048
956,0.15010461547075854
957,0.23680721980511626
958,0.21632602521890104
959,0.5163966677115404
960,0.44331485846355173
961,0.15526865188279187
962,0.07422664021706249
963,0.8837149115827672
964,0.1624144832867247
965,0.11526536537493387
966,0.03488322445349332
967,0.29752090026067135
968,0.5904954489922756
969,0.11094222672188564
970,0.5497306981961432
971,0.2539808679419192
972,0.14647228001664625
973,0.7031188726661866
974,0.0
975,0.2753722897367657
976,0.16224285398573723
977,0.6254922594849424
978,0.6359715022474668
979,0.11990379757093295
980,0.6202440200146688
981,0.10002100943216591
982,0.8552762097572195
983,0.6803723232376693
984,0.842153452902114
985,0.6681366437696663
986,0.17000141443842037
987,0.8148570235269061
988,0.6929364910177465
989,0.08150941009583162
990,0.028120888753459167
991,0.7991559314170553
992,0.3426515963170172
993,0.8406659575261142
994,0.7716542029520828
995,0.7988955540782696
996,0.5695481511309994
997,0.6090818942383249
998,0.6803031831438171
999,0.07072290499008732
